PAYER NAME,PAYER ID,TRANSACTION,AVAILABLE,NON PAR,ENROLLMENT,SECONDARY,ATTACHMENT,WC / AUTO,NOTES
Neighborhood Health Providers &  Suffolk Health Plan (NHP - SHP),80141,Professional Claims 837P,Yes,Yes,No,Yes,No,,Verify Provider ID prior to submitting claims. 
Neighborhood Health Providers &  Suffolk Health Plan (NHP - SHP),80141,Remits 835,Yes,No,Yes,Yes,No,,Verify Provider ID prior to submitting claims.
Nephrology IPA,NEIPA,Professional Claims 837P,Yes,No,No,Yes,No,,
"Netcare Life & Health Insurance - Hagatna, Guam",66055,Professional Claims 837P,Yes,Yes,No,No,No,,
"Netcare Life & Health Insurance - Hagatna, Guam",66055,Institutional Claims 837I,Yes,Yes,No,No,No,,
NetWell,NETWELL,Eligibility 270 / 271,Yes,No,No,No,No,,
Network Administrators,IHS26,Professional Claims 837P,Yes,No,No,No,No,,
Network Administrators,IHS26,Institutional Claims 837I,Yes,No,No,No,No,,
Network Health Insurance (NHIC) Medicare,77076,Professional Claims 837P,Yes,Yes,No,No,No,,
Network Health Insurance (NHIC) Medicare,77076,Institutional Claims 837I,Yes,Yes,No,No,No,,
Network Health Insurance (NHIC) Medicare,77076,Remits 835,Yes,No,Yes,No,No,,
Network Health Insurance (NHIC) Medicare,NETHLTH-MCR,Eligibility 270 / 271,Yes,No,No,No,No,,
Network Health of WI - Commercial,39144,Professional Claims 837P,Yes,Yes,No,No,No,,
Network Health of WI - Commercial,39144,Institutional Claims 837I,Yes,Yes,No,No,No,,
Network Health of WI - Commercial,39144,Remits 835,Yes,No,Yes,No,No,,
Network Health of WI - Medicare,77076,Remits 835,Yes,No,Yes,No,No,,
Network Health of WI - Medicare,77076,Professional Claims 837P,Yes,Yes,No,No,No,,
Network Health of WI - Medicare,77076,Institutional Claims 837I,Yes,Yes,No,No,No,,
Network Health Plan,NETHP,Eligibility 270 / 271,Yes,No,No,No,No,,
Network Health Plan of Wisconsin - Commercial,39144,Remits 835,Yes,No,Yes,No,No,,
Network Health Plan of Wisconsin - Commercial,39144,Professional Claims 837P,Yes,Yes,No,No,No,,
Network Health Plan of Wisconsin - Commercial,39144,Institutional Claims 837I,Yes,Yes,No,No,No,,
Network Medical Management,NMM01,Professional Claims 837P,Yes,No,No,Yes,No,,
Network Medical Management,NMM01,Institutional Claims 837I,Yes,No,No,Yes,No,,
Network Medical Management,NMM01,Remits 835,Yes,No,Yes,Yes,No,,
Network Solutions IPA,NSIPA,Professional Claims 837P,Yes,No,No,Yes,No,,
NeueHealth,NEUEH,Professional Claims 837P,Yes,No,No,Yes,Yes,,
NeueHealth,NEUEH,Institutional Claims 837I,Yes,No,No,Yes,Yes,,
NeueHealth,NEUEH,Remits 835,Yes,No,Yes,Yes,No,,
Nevada Dental Benefits,NDB01,Dental Claims 837D,Yes,No,No,No,No,,
Nevada Pacific Dental,DX101,Dental Claims 837D,Yes,No,No,No,No,,
New Avenues,95998,Professional Claims 837P,Yes,Yes,No,No,No,,
New Century Health - Arizona Integrated Physicians,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Arizona Integrated Physicians,NCHOR,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Avmed - Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Avmed – Radiation Oncology,NCHOR,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - CarePlus Cardiology,NCHCA,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - CarePlus Urology,NCHUR,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - CarePlus Urology Lab,NCHUR,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Devoted Health Cardiology,NCHCA,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Devoted Health Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Florida Blue Medicare - Radiation Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required Effective 1/1/21
New Century Health - Florida Blue Medicare – Oncology,NCHOR,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required. Effective 1/1/21
New Century Health - HealthSun Cardiology,NCHCA,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - HealthSun Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Humana Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Humana Radiation Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Simply Health Care Cardiology,NCHCA,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Simply Health Care Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Simply Health Care Radiation Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health - Vista Cardiology - Summit,NCHCA,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health – CAC Centers,NCHCA,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health – Cigna Medical Group AZ,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health Solutions - CarePlus Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health Solutions - Vista Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health Solutions – CarePlus Radiation Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Century Health Solutions – Vista Radiation Oncology,NCHON,Professional Claims 837P,Yes,Yes,No,No,No,,Payer ID Required.
New Directions Behavioral Health (NDBH),NDX99,Professional Claims 837P,Yes,No,No,Yes,No,,
New Directions Behavioral Health (NDBH),NDX99,Institutional Claims 837I,Yes,No,No,Yes,No,,
New England Dental Administrators,43351,Dental Claims 837D,Yes,No,No,No,No,,
"New England, The",66893,Dental Claims 837D,Yes,Yes,No,No,No,,
"New England, The",66893,Professional Claims 837P,Yes,Yes,No,No,No,,
New Era Employee Welfare Benefit,76031,Professional Claims 837P,Yes,Yes,No,Yes,No,,
New Era Employee Welfare Benefit,76031,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
New Era Life,75281,Professional Claims 837P,Yes,No,No,Yes,No,,
New Era Life,75281,Institutional Claims 837I,Yes,No,No,Yes,No,,
New Era Life - Employee Benefit Plans,96396,Professional Claims 837P,Yes,No,No,No,No,,
New Era Life - Employee Benefit Plans,96396,Institutional Claims 837I,Yes,No,No,No,No,,
New Era Life Insurance Company,98798,Remits 835,Yes,No,Yes,No,No,,
New Era Life Insurance Company,98798,Professional Claims 837P,Yes,No,No,No,No,,
New Era Life Insurance Company,98798,Institutional Claims 837I,Yes,No,No,No,No,,
New Era Life Insurance Company,NEWERA,Eligibility 270 / 271,Yes,No,No,No,No,,
New Hampshire Healthy Families (Centene),68069,Professional Claims 837P,Yes,Yes,No,Yes,No,,
New Hampshire Healthy Families (Centene),68069,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
New Hampshire Healthy Families (Centene),68069,Remits 835,Yes,No,Yes,Yes,No,,ERA enrollment forms will be listed under Centene Corporation.
New Hampshire Healthy Families (Centene),NH-HLTHFAM,Claim Status 276 / 277,Yes,No,No,No,No,,
New Hampshire Healthy Families (Centene),NH-HLTHFAM,Eligibility 270 / 271,Yes,No,No,No,No,,
New Jersey Manufacturing (NJM),12122,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
New Jersey Manufacturing (NJM) - Auto,C1048,Professional Claims 837P,Yes,Yes,No,No,Yes,Auto,"Auto Only. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
"New Life Medical Group, Inc.",HSM01,Professional Claims 837P,Yes,No,No,No,No,,DBA Healthy New Life Medical Corp.
"New Life Medical Group, Inc.",HSM01,Institutional Claims 837I,Yes,No,No,No,No,,DBA Healthy New Life Medical Corp.
New Mexico District Council of Carpenters,74234,Professional Claims 837P,Yes,Yes,No,No,No,,
New Mexico Mutual,J2147,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.
"
New Mexico Painters & Allied Trades Local #823,74234,Professional Claims 837P,Yes,Yes,No,No,No,,
New Mexico West Texas Multi-Craft,74234,Professional Claims 837P,Yes,Yes,No,No,No,,
New York Black Car Fund,J3309,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
New York City Fire Department (FDNY),J4151,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
New York City Police Department,J4383,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically for Rejected Claims Only."
New York City Transit (New York MTA) - CORVEL,J4191,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
New York Department of Sanitation DSNY,J4219,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
New York Hotel Trade Council,7707C,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
New York Hotel Trade Council,7707C,Professional Claims 837P,Yes,Yes,No,Yes,No,,
New York Housing Authority,J4722,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
New York Medical Indemnity Fund,NYDFS,Professional Claims 837P,Yes,Yes,No,Yes,No,,
New York Network Management,11334,Remits 835,Yes,Yes,Yes,No,No,,
New York Network Management,11334,Professional Claims 837P,Yes,Yes,No,No,No,,
New York Preferred Care (MVP),NY-PREF-CARE,Eligibility 270 / 271,Yes,No,No,No,No,,
New York State Insurance Fund (NYSIF),45052,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
Next Level Administration ,J2331,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
Next Level Health Partners,81085,Professional Claims 837P,Yes,Yes,No,No,No,,Formerly payer ID 69821.
Next Level Health Partners,81085,Institutional Claims 837I,Yes,Yes,No,No,No,,Formerly payer ID 69821.
NextBlue,55892,Professional Claims 837P,Yes,Yes,No,No,No,,
NextBlue,55892,Institutional Claims 837I,Yes,Yes,No,No,No,,
NextBlue,NEXTBLUE,Claim Status 276 / 277,Yes,No,No,No,No,,
NextBlue,NEXTBLUE,Eligibility 270 / 271,Yes,No,No,No,No,,
Nexus Health Medical Group,NEX01,Professional Claims 837P,Yes,No,No,No,No,,Effective for DOS 1/1/2020. 
Nexus Health Medical Group,NEX01,Institutional Claims 837I,Yes,No,No,No,No,,Effective for DOS 1/1/2020. 
Nexus IPA (ProCare MSO),PCMSO,Institutional Claims 837I,Yes,No,No,Yes,No,,
Nexus IPA (ProCare MSO),PCMSO,Professional Claims 837P,Yes,No,No,Yes,No,,
NGS American,38225,Professional Claims 837P,Yes,Yes,No,No,No,,
NGS American,38225,Institutional Claims 837I,Yes,Yes,No,No,No,,
NGS American,38225,Remits 835,Yes,Yes,Yes,Yes,No,,
NHC Advantage,NHC01,Remits 835,Yes,Yes,No,No,No,,
NHC Advantage,NHC01,Professional Claims 837P,Yes,Yes,No,No,No,,
NHC Advantage,NHC01,Institutional Claims 837I,Yes,Yes,No,No,No,,
"Nike, Inc - CORVEL",J2175,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
Nippon Life Benefits,NIPON,Eligibility 270 / 271,Yes,No,No,No,No,,
Nippon Life Insurance Company of America,81264,Institutional Claims 837I,Yes,Yes,No,No,No,,
Nippon Life Insurance Company of America,81264,Remits 835,Yes,No,Yes,No,No,,
Nippon Life Insurance Company of America,81264,Professional Claims 837P,Yes,Yes,No,No,No,,
Nippon Life Insurance Company of America,NIPPON,Eligibility 270 / 271,Yes,No,No,No,No,,
Nivano Physicians IPA,MBA01,Professional Claims 837P,Yes,No,No,Yes,No,,
Nivano Physicians IPA,MBA01,Institutional Claims 837I,Yes,No,No,Yes,No,,
Nivano Physicians IPA,MBA01,Remits 835,Yes,No,Yes,Yes,No,,Payer returns ERA's automatically once electronic claim submission begins.
NJ Property Liability Ins Guaranty,J3926,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
Noble AMA Select IPA,PDT01,Institutional Claims 837I,Yes,No,No,No,Yes,,"Form can be found under ""Physicians Data Trust""."
Noble AMA Select IPA,PDT01,Remits 835,Yes,No,Yes,No,No,,"Form can be found under ""Physicians Data Trust""."
Noble AMA Select IPA,PDT01,Professional Claims 837P,Yes,No,No,No,Yes,,"Form can be found under ""Physicians Data Trust""."
Noble Community Medical Associates LA,CAPMN,Professional Claims 837P,Yes,No,No,No,No,,
Noble Community Medical Associates LA,CAPMN,Institutional Claims 837I,Yes,No,No,No,No,,
Noble Community Medical Associates LA,CAPMN,Remits 835,Yes,No,Yes,No,No,,ERA enrollment under Conifer Health Solutions.
Noble Mid OC Orange County  (Health Smart),HSM01,Professional Claims 837P,Yes,No,No,No,No,,
Noble Mid OC Orange County  (Health Smart),HSM01,Institutional Claims 837I,Yes,No,No,No,No,,
Nomi Health,1NOMI,Remits 835,Yes,Yes,Yes,No,No,,
Nomi Health,1NOMI,Institutional Claims 837I,Yes,Yes,No,No,No,,
Nomi Health,1NOMI,Professional Claims 837P,Yes,Yes,No,No,No,,
Nonprofit Insurance Trust,J1845,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
"Nordstrom, Inc.",J1360,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
Norfolk & Dedham Group,C1096,Professional Claims 837P,Yes,Yes,No,No,Yes,Auto,"Auto only. At this time, only Professional (HCFA) claims are accepted.
"
Norfolk Public Schools (VA) - CORVEL,J3740,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
NorGUARD Insurance Company - Guard DBA,J1453,Professional Claims 837P,Yes,Yes,No,No,No,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
"North America Administrators (NAA) - Nashville, Tennessee",65085,Professional Claims 837P,Yes,No,No,No,No,,
"North America Administrators (NAA) - Nashville, Tennessee",65085,Institutional Claims 837I,Yes,No,No,No,No,,
"North America Administrators (NAA) - Nashville, Tennessee",65085,Remits 835,Yes,No,Yes,No,No,,
North American Administrators,64157,Professional Claims 837P,Yes,Yes,No,No,No,,Now known as Meritain Health.
North American Administrators,64157,Institutional Claims 837I,Yes,Yes,No,No,No,,Now known as Meritain Health.
North American Administrators,64157,Remits 835,Yes,Yes,Yes,No,No,,Enrollment completed under 'Meritain Health' in ECHO.
North Broward Hospital District,37314,Professional Claims 837P,Yes,Yes,No,Yes,No,,
North Broward Hospital District,37314,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
North Carolina Insurance Guaranty Association,J1906,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
North East Independent School District (NEISD),J1872,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
North East Medical Services	(NEMS),NEMS1,Professional Claims 837P,Yes,No,No,Yes,No,,
North East Medical Services	(NEMS),NEMS1,Institutional Claims 837I,Yes,No,No,Yes,No,,
North East Medical Services	(NEMS),NEMS1,Dental Claims 837D,Yes,No,No,Yes,No,,
North East Medical Services	(NEMS),NEMS1,Remits 835,Yes,No,Yes,Yes,No,,
North River Insurance Company,31348,Professional Claims 837P,Yes,Yes,No,No,No,Work Comp & Auto,Workers Comp and Auto.
North Shore - LIJ CareConnect Insurance Company,46227,Remits 835,Yes,No,Yes,Yes,No,,
North Star Mutual Insurance Co. - CORVEL,J2356,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
North Texas Healthcare Network,75250,Professional Claims 837P,Yes,Yes,No,Yes,No,,
North Texas Healthcare Network,75250,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
North West Administrators (FCHN),91131,Professional Claims 837P,Yes,No,No,No,No,,
North West Administrators (FCHN),91131,Institutional Claims 837I,Yes,No,No,No,No,,
North West Orange County Medical Group,PROSP,Institutional Claims 837I,Yes,No,No,Yes,No,,
North West Orange County Medical Group,PROSP,Professional Claims 837P,Yes,No,No,Yes,No,,
NorthBay Health,NB123,Remits 835,Yes,No,No,No,No,,
NorthBay Health,NB123,Professional Claims 837P,Yes,No,No,No,No,,
NorthBay Health,NB123,Institutional Claims 837I,Yes,No,No,No,No,,
NorthEast Delta Dental,02027,Dental Claims 837D,Yes,No,No,No,No,,
Northeast Iowa Area Agency,72690,Institutional Claims 837I,Yes,No,No,Yes,No,,
Northeast Iowa Area Agency,72690,Professional Claims 837P,Yes,No,No,Yes,No,,
Northern California Advantage Medical Group  (NCAMG),NCA01,Professional Claims 837P,Yes,No,No,No,Yes,,
Northern California Advantage Medical Group  (NCAMG),NCA01,Institutional Claims 837I,Yes,No,No,No,Yes,,
